book_id	title
39539	Feast: Food to Celebrate Life
39581	Wings of Art: Joseph Campbell on James Joyce
39586	Introduction to Remote Sensing
39587	This Is the Beat Generation: New York, San Francisco, Paris
39680	America the Beautiful
39697	Structure in Fives: Designing Effective Organizations
39703	Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble
39705	Worse Than Death
39706	Love Bite
39763	The Mystical Poems of Rumi 1: First Selection, Poems 1-200
39792	The Man Who Smiled (Kurt Wallander, #4)
39796	Sidetracked (Kurt Wallander, #5)
39806	Black Like Us: A Century of Lesbian, Gay, and Bisexual African American Fiction
39820	To Collar a Killer (Jack and Jamie #3)
39832	His Princess: Love Letters from Your King
39849	Illuminata: A Return to Prayer
39850	Power to Change
39861	Baby-Sitters Club Boxed Set #12 (The Baby-Sitters Club, #45-48)
39872	Encyclopedia of an Ordinary Life
39876	The OK Book
39889	Grey Eminence
39899	Arms and Armor: A Pictorial Archive from Nineteenth-Century Sources
39923	The Epiplectic Bicycle
39926	The Beauty Myth
39928	You Read to Me, I'll Read to You: Very Short Stories to Read Together
39933	How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines
39941	Household Saints
39972	Past Perfect, Present Tense
39978	Secrets of the Shopping Mall
39995	Woman, Church, and State
40002	Hannibal
40009	Hannibal’s War: A Military History of the Second Punic War
40013	Linda Goodman's Sun Signs
40015	Static: Government Liars, Media Cheerleaders, and the People Who Fight Back
40019	Linda Goodman's Star Signs
40057	Poems 4 A.M.
40059	The Spirit House
40067	Thunderstruck
40099	The Sister Knot: Why We Fight, Why We're Jealous, and Why We'll Love Each Other No Matter What
40100	Riding the Bus with My Sister: A True Life Journey
40102	Blink: The Power of Thinking Without Thinking
40106	Beatrice's Goat
40108	Storey's Guide to Raising Dairy Goats: Breeds, Care, Dairying
40109	The Goat Handbook
40110	The Three Billy Goats Gruff
40126	Goodbye, Max
40129	Leonardo da Vinci: Flights of the Mind
40132	Leonardo on Painting: An Anthology of Writings by Leonardo da Vinci; With a Selection of Documents Relating to his Career as an Artist
40133	The Da Vinci Deception (Jack Oxby, #1)
40136	The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones
40138	Bone In The Throat
40139	Gone Bamboo
40149	The Deluge and the Ark: A Journey Into Primate Worlds.
40154	The Fifty Year Sword
40159	The King of Attolia (The Queen's Thief, #3)
40160	Firebirds: An Anthology of Original Fantasy and Science Fiction
40163	Trace Your Roots with DNA: Using Genetic Tests to Explore Your Family Tree
40166	Knit.101: The Indispensable Self-Help Guide to Knitting and Crochet
40168	The Creative License: Giving Yourself Permission to Be The Artist You Truly Are
40171	Hello World: A Life in Ham Radio
40175	Annapurna
40183	French Lessons: Adventures with Knife, Fork, and Corkscrew
40191	Chasing Cezanne
40207	The Story of My Life: An Afghan Girl on the Other Side of the Sky
40247	The Perfect Storm: A True Story of Men Against the Sea
40270	Future On Ice
40273	Star Trek Voyager Companion
40286	First Meetings: In the Enderverse
40290	Seventh Son (Tales of Alvin Maker, #1)
40293	Pastwatch: The Redemption of Christopher Columbus
40294	A History of the End of the World: How the Most Controversial Book in the Bible Changed the Course of Western Civilization
40302	Ender el Xenocida (Ender's Saga, #3)
40303	Lost Boys
40331	To the Nines (Stephanie Plum, #9)
40332	Janet Evanovich Boxed Set #3 (Stephanie Plum, #1, 9-10)
40347	Hard Eight (Stephanie Plum, #8)
40370	Master of Adventure: The Worlds of Edgar Rice Burroughs
40372	Pirates of Venus (Venus, #1)
40385	The Master Mind of Mars (Barsoom, #6)
40386	A Fighting Man of Mars (Barsoom, #7)
40396	Return to Mars (Barsoom, #4-6)
40418	The Warlord of Mars (Barsoom, #3)
40436	The Five People You Meet In Heaven
40437	Murder in the Bastille (Aimee Leduc Investigations, #4)
40439	The Heart of the Matter/Orient Express (aka Stamboul Train)/A Burnt-out Case/The Third Man/The Quiet American/Loser Takes All/The Power & the Glory
40440	The Thirteenth Tale
40451	Black Widow: The Things They Say About Her
40460	Ragtime in Simla (Joe Sandilands, #2)
40465	Thank You for Smoking
40471	Outer Dark
40530	Time and Again: Time Was / Times Change
40566	Love in the Fast Lane
40594	The Hedonism Handbook: Mastering The Lost Arts Of Leisure And Pleasure
40606	The Reform'd Coquet, Familiar Letters Betwixt a Gentleman and a Lady, and the Accomplish'd Rake
40630	How Europe Underdeveloped Africa
40631	Europe
40673	The Devil and Sonny Liston
40701	Schott's Food and Drink Miscellany
40809	The Year of the Turtle: A Natural History
40860	Revoltingly Young: The Journals of Nick Twisp's Younger Brother
40862	Young and Revolting: The Continental Journals of Nick Twisp
40866	Tales of the Dying Earth
40870	Lurulu
40876	Alastor (Alastor #1-3)
40877	Lyonesse: Suldrun's Garden (Lyonesse, #1)
40883	The Dragon Masters
40889	The Languages of Pao
40911	The Demon Princes, Volume Two: The Face, The Book of Dreams
40923	Theodore Rex
40937	History: Fiction or Science? (Chronology 1)
40941	The Scientists: A History of Science Told Through the Lives of Its Greatest Inventors
40951	A History of the Life Sciences
40955	They Call Me Coach
40968	We Are the Ones We Have Been Waiting for: Inner Light in a Time of Darkness
41038	The Rotters' Club
41070	The Shockwave Rider
41081	Entry to Elsewhen
41084	The Squares of the City
41087	Total Eclipse
41094	Greener Than You Think (Classics of Modern Science Fiction 10)
41120	Sixty Days and Counting (Science in the Capital, #3)
41121	Fifty Degrees Below (Science in the Capital, #2)
41122	A Short, Sharp Shock
41144	A Meeting With Medusa/Green Mars
41201	The Ethics of What We Eat: Why Our Food Choices Matter
41219	Possession
41226	The Best American Nonrequired Reading 2004
41231	The Culture of Fear: Why Americans Are Afraid of the Wrong Things
41278	Kick the Can (One-Eyed Mack, #1)
41345	Four Tragedies: Hamlet, Othello, King Lear, Macbeth
41348	The Echo Maker
41360	5001 Nights at the Movies
41370	Flirting with Danger: Young Women's Reflections on Sexuality and Domination
41385	Shaping Sound Musicians
41488	Ghost Ship (Paula Wiseman Books)
41591	The Great Crash of 1929
41638	The Wealthy 100
41647	It's New! It's Improved! It's Terrible!
41672	Frightful's Mountain (My Side Of The Mountain, #3)
41683	Rubyfruit Jungle
41723	Wildcats Version 3.0: Full Disclosure
41749	How to Think Straight about Psychology
41756	How to Think about Weird Things: Critical Thinking for a New Age
41757	Oh, the Thinks You Can Think!
41779	The Presidency and the Political System
41781	Love Sick: A Smoldering Look at Love, Lust, and Marriage
41783	Fluffy Humpy Poopy Puppy: A Ruff, Dog-Eared Look at Man's Best Friend
41784	Mike Nelson's Death Rat!
41793	Hackers & Painters: Big Ideas from the Computer Age
41823	Robot Visions (Robot #0.5)
41832	Gold: The Final Science Fiction Collection
41870	Pragmatic Ajax: A Web 2.0 Primer
41882	Welch Speaks P
41884	Sense and Sensibility
41885	Sense and Sensibility
41888	A Giraffe and a Half
41889	An Adult Evening of Shel Silverstein
41891	Runny Babbit CD: A Billy Sook
41899	Fantastic Beasts and Where to Find Them
41905	Harry Potter and the Goblet of Fire (Harry Potter, #4)
41907	Harry Potter und die Kammer des Schreckens (Harry Potter, #2)
41909	Harry Potter ve Sırlar Odası (Harry Potter, #2)
41924	Midsummer Meeting
41926	Spring Music
41963	Dear Maeve
41967	Evening Class
41993	Kiss
42017	Ready or Not?
42029	Girls' Night In
42051	The Complete Sonnets and Poems
42052	Shakespeare: Script, Stage, Screen
42053	Essential Shakespeare Handbook
42055	Reduced Shakespeare: The Attention-impaired Readers Guide to the World's Best Playwright
42078	Ukraine
42106	Crosstown Traffic: Jimi Hendrix & The Post-War Rock 'N' Roll Revolution
42130	'Scuse Me While I Kiss the Sky: The Life of Jimi Hendrix
42142	The Panic Hand: Stories
42146	Bones of the Moon (Answered Prayers, #1)
42172	The Christmas Shoes (Christmas Hope #1)
42497	Cotton In My Sack
42512	We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam
42590	Hitler's Piano Player: The Rise and Fall of Ernst Hanfstaengl, Confidante of Hitler, Ally of FDR
42596	Twelfth Night: Texts and Contexts
42597	Twelfth Night or What You Will
42607	As You Like It
42609	As You Like It
42643	The Crime of Punishment
42665	La guerra civil española
42666	Stalingrad
42672	The Hobbit
42677	The Lost Wolves of Japan
42683	Ernest Hemingway on Writing
42685	Portrait of Hemingway
42695	The Angry Hills
42696	Trinity
42698	Oh, Play That Thing
42699	Rover Saves Christmas
42701	The Van (The Barrytown Trilogy, #3)
42703	The Commitments
42740	Paddy Clarke Ha Ha Ha
42848	If Only They Could Speak: Stories About Pets And Their People
42854	Barack Obama: Working to Make a Difference
42867	Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life
42878	A Walk in the Woods: Rediscovering America on the Appalachian Trail
42932	Whirlwind (Asian Saga, #6)
42973	Becoming Anna
43058	Barracuda 945 (Admiral Arnold Morgan, #6)
43082	Marching Powder
43149	Grandfather Twilight
43183	Welcome to Oz: A Cinematic Approach to Digital Still Photography with Photoshop
43583	The Mad Playboy of Art
43656	Double-Cross (Athena Force #4)
43890	Phantom (Sword of Truth, #10)
43994	Trapped (Mississippi #2)
44119	Orbit
44140	The Successful Child: What Parents Can Do to Help Kids Turn Out Well
44149	Lock 14
44155	Maigret and the Man on the Bench
44159	The Cat
44229	The Silver Pigs (Marcus Didius Falco, #1)
44244	The Beleaguered City: The Vicksburg Campaign
44305	The Reading Group
44308	Summer Reading
44379	Courageous Leadership
44443	Finding Faith: A Self-Discovery Guide for Your Spiritual Quest
44539	Stir-Fry
44541	What Sappho Would Have Said
44559	Life is Elsewhere
44622	Holidays on Ice
44645	Everyday Greatness: Inspiration for a Meaningful Life
44665	Stephen R. Covey Mixed: The 7 Habits of Highly Effective People, Living the 7 Habits, First Things First, Principle Centered Leadership, the 7 Habits of Highly Effective Families
44666	Spiritual Roots of Human Relations
44668	Abundance: Fulfilling Your Potential for Success
44669	The Divine Center
44670	Habit 2 Begin With the End in Mind: The Habit of Vision (7 Habits of Highly Effective People)
44673	Six Events: The Restoration Model for Solving Life's Problems
44674	Choice: Choosing the Proactive Life You Want to Live (The Portable 7 Habits Series)
44675	First Things First
44677	Renewal: Nourishing Mind, Body, Heart, and Soul
44739	Graphic Design Solutions
44746	The Black Opal
44764	Cane
44766	Purple Cane Road (Dave Robicheaux, #11)
44789	One Heartbeat Away: Your Journey Into Eternity
44821	Deadly Love (Francesca Cahill Deadly, #1)
44845	Code of the Street: Decency, Violence, and the Moral Life of the Inner City
44874	Code: Version 2.0
44893	Franklin Stays Up
45019	Insurgency and Terrorism: From Revolution to Apocalypse
45033	On the Rez
45106	Forest Mage (Soldier Son, #2)
45111	Shaman's Crossing (Soldier Son, #1)
45119	The Breaker
45120	The Shape of Snakes
45191	The Magic World
45197	A Passage to India
45208	The Woman in White
45209	The Woman in White
45217	Armadale
45270	Fallen Dragon
45338	Rendezvous in Black
45345	El ogro malvado (Las crónicas de Spiderwick, #5)
45351	Battling Unbelief: Defeating Sin with Superior Pleasure
45362	The Passion of Jesus Christ
45364	The Pleasures of God: Meditations on God's Delight in Being God
45688	El mismo mar de todos los veranos
46208	Lit Riffs: Writers \"Cover\" the Songs They Love
46240	The Metamorphosis
46243	Stranger Than Fiction: Weird Stories and Ghostly Happenings
46244	Thermodynamics, Kinetic Theory, and Statistical Thermodynamics
46263	Planet Janet (Planet Janet, #1)
46286	Local Anaesthetic
46323	Mary
46325	Dr Jekyll and Mr Hyde
46326	The Eye
46334	Hard Times: An Authoritative Text, Backgrounds, Sources, and Contemporary Reactions, Criticism
46362	¿Dónde está el ombliguito?
46394	Judaism and Ecology: Created World and Revealed Word
46410	The Constitution of Society: Outline of the Theory of Structuration
46484	Smart Mouth
46506	The Orchard Keeper
46534	The Amazing Air Balloon
46547	I Will Fear No Evil
46567	The Orange Tree
46568	My Sweet-orange Tree
46571	My Sweet Orange Tree
46579	Asterix e os Godos
46601	An Echo in the Darkness (Mark of the Lion, #2)
46605	Echo of the Soul: The Sacredness of the Human Body
46608	Tending Lives: Nurses on the Medical Front
46609	Echoes of the Soul: Moving Beyond the Light
46612	Echo of Eternity
46639	About a Boy
46640	Rent Girl
46642	The Foundation: A Great American Secret; How Private Wealth is Changing the World
46660	A Place to Stand
46661	The Book of Joe
46674	Feeling Good: The New Mood Therapy
46677	Alexander and the Terrible, Horrible, No Good, Very Bad Day
46681	Too Good to Leave, Too Bad to Stay: A Step-by-Step Guide to Help You Decide Whether to Stay In or Get Out of Your Relationship
46684	Dinner at Homesick Restaurant
46692	But He Was Good to His Mother: The Lives and Crimes of Jewish Gangsters
46693	Myths of Motherhood: How Culture Reinvents the Good Mother
46699	The Bluest Eye
46707	This Is My Beloved
46727	An American Plague: The True and Terrifying Story of the Yellow Fever Epidemic of 1793
46728	Plows, Plagues, and Petroleum: How Humans Took Control of Climate
46731	Cómo ser buenos
46750	Mrs. Dalloway
46755	Surfacing
46756	Oryx and Crake (MaddAddam, #1)
46759	Poems
46760	Emily Brontë: Wuthering Heights
46767	The Foundling: A Tale of our Own Times by Captain Tree
46774	Hellblazer: Fear and Loathing
46777	Tithe (Modern Faerie Tales, #1)
46787	Uncle Tom's Cabin
46805	Cut
46815	Wasted: A Memoir of Anorexia and Bulimia
46816	Wasted Heart
46818	Wasted Lives: Modernity and Its Outcasts
46848	The Trouble with Tom: The Strange Afterlife and Times of Thomas Paine
46871	The Witches and Wizards of Oberin
46897	Fitzgerald's: The Great Gatsby
46905	Scottish Shipwreck And Disaster Stories
46908	Fruits Basket, Vol. 14
46911	Fruits Basket, Vol. 13
46919	After the Rice
46944	The Willow Tree
46947	Redemption: The Life of Henry Roth
46955	Girls Who Wore Black: Women Writing the Beat Generation
46956	The Broken Estate: Essays on Literature and Belief
46957	The Book Against God
46958	The Irresponsible Self: On Laughter and the Novel
46961	The Columbia Reader on Lesbians & Gay Men in Media, Society, and Politics
46978	Razor's Edge (Dreamland, #3)
46982	Selected Poems from Les Fleurs du mal: A Bilingual Edition
46996	The Childhood Roots of Adult Happiness: Five Steps to Help Kids Create and Sustain Lifelong Joy
47000	L'alchimiste
47003	Veronika beschließt zu sterben
47017	King Lear (No Fear Shakespeare)
47022	The Taming of the Shrew
47024	The Taming of the Shrew
47028	The Taming of the Shrew (No Fear Shakespeare)
47061	Twice-Told Tales
47063	The Celestial Railroad and Other Stories
47065	The Magic Bottle: A Blab! Storybook
47074	Thirsty Muse Pa
47079	Half Life
47091	Scheherazade: Comics About Love, Treachery, Mothers, and Monsters
47096	Courtesans and Fishcakes: The Consuming Passions of Classical Athens
47099	Cryptozoology A to Z: The Encyclopedia of Loch Monsters, Sasquatch, Chupacabras & Other Authentic Mysteries of Nature
47103	The Historical Bigfoot
47104	Encyclopedia of Cryptozoology: A Global Guide to Hidden Animals and Their Pursuers
47105	Tom Slick: True Life Encounters in Cryptozoology
47107	Mysterious Creatures: A Guide to Cryptozoology
47109	The Handmaid and the Carpenter
47110	Handmaid of Desire
47123	The Penelopiad
47125	Odisea - Homero
47126	Good Bones and Simple Murders
47170	The Norton Anthology of World Masterpieces
47171	The Norton Anthology of Literature by Women: The Traditions in English, Vol. 1
47172	The Norton Anthology of World Literature, Volumes A, B, C: Beginnings to 1650
47173	The Norton Anthology of Theory and Criticism
47175	The Norton Anthology of English Literature, Vol 1
47177	The Norton Anthology of Poetry, Shorter Fifth Edition
